modal,hora_pedido,dt,Ano,Mês,Dia,hora,Dia da Semana,Parte do dia,Bairro,Cidade,País
CAR,2020-12-15 07:59:11.115,2020-12-15,2020,Dezembro,15,7,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-17 19:22:49.237,2021-02-17,2021,Fevereiro,17,19,Quarta-feira,Noite, AEROVIARIO, GOIANIA, Brazil
CAR,2020-11-20 13:28:56.797,2020-11-20,2020,Novembro,20,13,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-20 10:04:44.729,2020-11-20,2020,Novembro,20,10,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-20 16:34:49.480,2020-11-20,2020,Novembro,20,16,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-20 09:48:38.868,2020-11-20,2020,Novembro,20,9,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-20 08:37:05.445,2020-11-20,2020,Novembro,20,8,Sexta-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2020-11-20 13:28:19.349,2020-11-20,2020,Novembro,20,13,Sexta-feira,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-02-23 10:22:45.243,2021-02-23,2021,Fevereiro,23,10,Terça-feira,Manhã, SET BUENO, GOIANIA, Brazil
CAR,2021-02-23 13:25:24.403,2021-02-23,2021,Fevereiro,23,13,Terça-feira,Tarde, SET BUENO, GOIANIA, Brazil
CAR,2021-02-23 07:29:19.367,2021-02-23,2021,Fevereiro,23,7,Terça-feira,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-02-23 10:41:21.625,2021-02-23,2021,Fevereiro,23,10,Terça-feira,Manhã, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-10 15:12:45.085,2021-01-10,2021,Janeiro,10,15,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-10 15:03:15.406,2021-01-10,2021,Janeiro,10,15,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-10 14:23:38.039,2021-01-10,2021,Janeiro,10,14,Domingo,Tarde, JARDIM GOIAS, GOIANIA, Brazil
CAR,2021-01-10 19:04:40.633,2021-01-10,2021,Janeiro,10,19,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-10 11:17:11.710,2021-01-10,2021,Janeiro,10,11,Domingo,Manhã, Setor Sudoeste, GOIANIA, Brazil
CAR,2021-01-10 19:31:00.852,2021-01-10,2021,Janeiro,10,19,Domingo,Noite, Setor Sudoeste, GOIANIA, Brazil
